"lwsa3" "elet6" "itsa4" "rent3" "brfs3" "Ibovespa" "Selic" "Data1"
4.14656400680542 44.5654525756836 10.6099615097046 44.4283828735352 20.5 139256 0.054266 2025-06-16
4.08732748031616 44.2967567443848 10.6588544845581 44.0432472229004 20.4899997711182 138840 0.054266 2025-06-17
4.09720039367676 43.2891387939453 10.6392984390259 44.3197555541992 20.9200000762939 138717 0.054266 2025-06-18
4.07745504379272 42.3199043273926 10.5708465576172 42.7199745178223 20.7900009155273 137116 0.055131 2025-06-20
4.0280909538269 42.6269874572754 10.4814682006836 41.8805885314941 21.7600002288818 136551 0.055131 2025-06-23
4.07745504379272 42.6653747558594 10.7076168060303 42.966854095459 20.75 137165 0.055131 2025-06-24
3.99847292900085 42.0895957946777 10.5601291656494 42.6113510131836 20.0100002288818 135767 0.055131 2025-06-25
4.09720039367676 42.2143478393555 10.5601291656494 39.5105476379395 20.1000003814697 137114 0.055131 2025-06-26
4.00834560394287 42.1183815002441 10.5306310653687 40.0438079833984 19.8999996185303 136866 0.055131 2025-06-27
3.89974498748779 42.8573036193848 10.7666120529175 40.5200004577637 20.1399993896484 138855 0.055131 2025-06-30
3.72203516960144 42.9244766235352 10.8157749176025 40.6300010681152 20 139549 0.055131 2025-07-01
3.57394337654114 42.5790061950684 10.6977844238281 38.2900009155273 19.6200008392334 139051 0.055131 2025-07-02
3.58381628990173 43.3371200561523 10.9239320755005 39.25 19.1900005340576 140928 0.055131 2025-07-03
3.62330746650696 43.4618721008301 10.9337644577026 39.1800003051758 19.8500003814697 141478 0.055131 2025-07-04
3.89974498748779 42.511833190918 10.7666120529175 38.689998626709 21.7099990844727 139490 0.055131 2025-07-07
3.88987231254578 42.2911186218262 10.7371139526367 38.2799987792969 22.1299991607666 139303 0.055131 2025-07-08
3.92936325073242 41.8496856689453 10.5207986831665 37.3300018310547 22.5 137481 0.055131 2025-07-09
3.86025404930115 41.705738067627 10.3733110427856 38.25 23 136743 0.055131 2025-07-10
3.70228958129883 41.4178504943848 10.304482460022 36.6599998474121 22 136187 0.055131 2025-07-11
3.72203516960144 40.9284362792969 10.2454881668091 36.4599990844727 21 135299 0.055131 2025-07-14
3.88987231254578 41.5042190551758 10.2553215026855 36.9099998474121 21 135250 0.055131 2025-07-15
3.80101704597473 41.1011734008789 10.3143157958984 37 20.7900009155273 135511 0.055131 2025-07-16
3.87012672424316 41.1779403686523 10.4814682006836 37.3600006103516 20.5900001525879 135565 0.055131 2025-07-17
3.85038113594055 40.7557029724121 10.2749853134155 35.7999992370605 20.3999996185303 133382 0.055131 2025-07-18
3.76152610778809 40.9092445373535 10.3831443786621 35.8199996948242 21.3999996185303 134167 0.055131 2025-07-21
3.89974498748779 40.5061950683594 10.2258224487305 35.7999992370605 22.1599998474121 134036 0.055131 2025-07-22
3.85038113594055 40.7269096374512 10.3634786605835 36.2299995422363 21.75 135368 0.055131 2025-07-23
3.7713987827301 40.314266204834 10.2258224487305 35.9700012207031 21.0900001525879 133808 0.055131 2025-07-24
3.72203516960144 39.8152618408203 10.2651529312134 36.1800003051758 20.8899993896484 133524 0.055131 2025-07-25
3.6726713180542 39.5273666381836 10.0783357620239 35.1699981689453 20.7700004577637 132129 0.055131 2025-07-28
3.68254399299622 39.4793853759766 10.1078329086304 35.4700012207031 20.7399997711182 132726 0.055131 2025-07-29
3.76152610778809 39.632926940918 10.2258224487305 35.5900001525879 21.25 133990 0.055131 2025-07-30
3.73190784454346 39.2490768432617 10.1766605377197 34.6300010681152 20.0499992370605 133071 0.055131 2025-07-31
3.89974498748779 39.3930206298828 10.1668281555176 34.3699989318848 20.3199996948242 132437 0.055131 2025-08-01
3.87999939918518 39.3738250732422 10.2454881668091 34.3600006103516 19.6299991607666 132971 0.055131 2025-08-04
3.90961790084839 39.0571479797363 10.353645324707 34.5900001525879 19.3500003814697 133151 0.055131 2025-08-05
4.18605518341064 40.3046722412109 10.5306310653687 35.4000015258789 19.5699996948242 134538 0.055131 2025-08-06
4.05770969390869 44.1720008850098 10.687952041626 35.6500015258789 19.5900001525879 136528 0.055131 2025-08-07
3.96885442733765 45.6786270141602 10.7272815704346 35.4000015258789 19.4500007629395 135913 0.055131 2025-08-08
3.89974498748779 46.5710906982422 10.7272815704346 34.5800018310547 19.2000007629395 135623 0.055131 2025-08-11
